"time","T_S","V_l","p_S","qm_S"
637.2,148.2346560478161,68.88762978546109,4.541111181276202,5.722213432687102
648,149.72860249740881,68.9193170983986,4.727655605807756,6.087824072363169
658.8,151.23345514858045,68.94803873860299,4.921715433969363,6.473391395331148
669.6,152.74825537569234,68.97348824459584,5.123442272290093,6.879682101167659
680.4,154.27201466536826,68.99534401925632,5.332976014518852,7.307459733952505
691.2,155.8037146001542,69.01326916540332,5.550443172899831,7.75748071357414
702,157.3423084494566,69.02691145922728,5.775955361045108,8.23049036323037
712.8,158.88672796534286,69.03590343188073,6.0096085371555965,8.727219922854465
723.6,160.43587559034165,69.03986232887746,6.251480054410916,9.248379927492753
734.4,161.98863420609007,69.03839015149558,6.501628283465719,9.794657358616051
745.2,163.54385937923382,69.03107391576492,6.760089509673214,10.366708228018842
756,165.10038873898782,69.01748540716056,7.026877517801178,10.965154229905979
766.8,166.65704337143939,68.99718257427959,7.301981991399518,11.590577313344777
777.6,168.21263296448467,68.96971054801907,7.585367620353607,12.243515247971033
788.4,169.76594776568425,68.93459925135166,7.8769708487132295,12.924452926945579
799.2,171.31577477104884,68.89136846466631,8.176701100218756,13.63382115398851
810,172.86088856600918,68.83952481279236,8.484437442951545,14.371987397312783
820.8,174.4000576610132,68.77856365390774,8.800028184414908,15.13925140837279
831.6,175.93206573757948,68.7079743136225,9.123293917738634,15.935847159980996
842.4,177.45567703905533,68.62723341791393,9.454019103910294,16.76192376252007
853.2,178.96967387399798,68.53581263494885,9.791958782573607,17.61755385175956
864,180.47285436902428,68.43317920174705,10.136837509334155,18.502728017921577
874.8,181.96400559585322,68.31879256972805,10.48834244304703,19.417337709283427
885.6,183.4419623210281,68.19211383538412,10.846136529750591,20.361196690549164
896.4,184.9055550121435,68.0526003744971,11.20984619065902,21.334013611792766
900.0000000901006,185.39002692140048,68.00314986472912,11.332328012873376,21.664656027915637
900.0000000901006,185.39002692140048,68.00314986472912,11.332328012873376,21.66465602574675
907.2,186.3566250567858,67.90066984161962,11.579839210136031,22.159678420272062
918,187.8040637996853,67.73901197484078,11.958392654077707,22.916785308155415
928.8,189.24802028260808,67.5675338737414,12.345641686649147,23.691283373298294
939.6,190.6879032636175,67.38590087111915,12.741518226902304,24.48303645380461
